state,school,userId,school,state,Lat,Long
FL,Pinellas Park middle school,1,,,27.8344175,-82.73316489999999
FL,Plant City High School,4,,,27.992937,-82.127612
FL,Plant High School,1,,,27.9238864,-82.5022195
FL,Pleasant Hill Academy,1,,,28.162697,-81.4790222
FL,Ponte Vedra High School,4,,,30.1150648,-81.39484829999999
FL,Pope John Paul II Catholic High School,1,,,27.6648274,-81.5157535
FL,Providence School,2,,,30.2979221,-81.4576568
FL,RMS,1,,,,
FL,Ransom,1,,,,
FL,Reborn Christian Academy,3,,,28.3214101,-81.47170919999999
FL,Reborn Christian academy,1,,,28.3214101,-81.47170919999999
FL,Redeemer Christian school,1,,,29.0970663,-82.1382411
FL,River Ridge High School,3,,,28.2670697,-82.62154009999999
FL,Robinson High School,1,,,27.8737655,-82.5168925
FL,Ruckel Middle School,1,,,30.522141,-86.4750509
FL,Saint Andrews School,2,,,26.3847142,-80.14702989999999
FL,Salisbury School,1,,,27.6648274,-81.5157535
FL,Samuel W. Wolfson High School,2,,,30.249874,-81.615734
FL,San Juan Del Rio Catholic School,1,,,30.0859467,-81.63570659999999
FL,Sandalwood High School,3,,,30.2970504,-81.5178626
FL,Santa Fe High School,3,,,29.8072641,-82.52440229999999
FL,Santa fe ,1,,,29.8835746,-82.4303905
FL,Sarasota Christian School,1,,,27.3240661,-82.46125030000002
FL,Sarasota Middle School,1,,,27.274681,-82.470756
FL,Sarasota School of Arts and Sciences,1,,,27.3420141,-82.5429492
FL,Satellite Senior High School,1,,,28.1863502,-80.59731839999999
FL,Sawgrass Middle school ,1,,,26.2714863,-80.29426079999999
FL,Seabreeze High School,1,,,29.2665276,-81.0307292
FL,Sebastian River Middle,1,,,27.7689057,-80.5178547
FL,Sebring Middle School,1,,,27.4981555,-81.4363403
FL,Seffner Christian Academy,1,,,28.0005115,-82.3040183
FL,Seminole High School,4,,,28.7804002,-81.2842285
FL,Seminole Middle School,1,,,26.1013066,-80.2319686
FL,Seven Rivers  ,1,,,28.95198809999999,-82.62457549999999
FL,Shoal River Middle School,1,,,30.7366164,-86.5385395
FL,Sickles High School,1,,,28.0796349,-82.579612
FL,Slam Tampa,2,,,28.0684474,-82.57088499999999
FL,Somerset Academy Canyons High School,1,,,26.528946,-80.19600539999999
FL,Somerset Academy Charter High School,1,,,25.537261,-80.393052
FL,Somerset Academy Middle School,1,,,26.0157788,-80.4257411
FL,South Broward High School,1,,,26.0285163,-80.1421642
FL,South Dade Senior High School,1,,,25.5008829,-80.4598432
FL,South Fork High School,2,,,27.0766798,-80.25296569999999
FL,South Sumter High School,1,,,28.6728801,-82.113107
FL,Southeast High School,1,,,27.468358,-82.5506243
FL,Southland Christian School,3,,,28.3030921,-81.34424500000002
FL,Southwest Middle School,1,,,28.469325,-81.4924659
FL,Spanish River Community High School,2,,,26.3961779,-80.145077
FL,Sports Leadership of Miami Charter High School,1,,,25.7732092,-80.21049699999999
FL,Spruce Creek High School,1,,,29.1089493,-81.015851
FL,St Brendan Catholic High School,2,,,25.742541,-80.33636229999999
FL,St Edward'S School,1,,,27.6004099,-80.3382025
FL,St John Paul II Academy,1,,,26.3879164,-80.12449529999999
FL,St Johns Country Day School,1,,,30.1459375,-81.7434827
FL,St Luke’s Lutheran School,1,,,28.6458019,-81.22936
FL,St Thomas Aquinas High School,1,,,26.108379,-80.18118199999999
FL,St. Augustine High School,1,,,29.9244484,-81.3412531
FL,St. Brendan High School,1,,,25.742541,-80.33636229999999
FL,St. Cloud High School,1,,,28.2415464,-81.27955109999999
FL,St. Johns Country Day School,1,,,30.1459375,-81.7434827
FL,St. Lucie West Centennial High School,1,,,27.298638,-80.3796682
FL,St. Michael Lutheran School,1,,,26.6107431,-81.86677739999999
FL,St. Paul's School,1,,,27.6648274,-81.5157535
FL,St. Petersburg High School,1,,,27.7779616,-82.6682151
FL,St. Thomas Aquinas High School,1,,,26.108379,-80.18118199999999
FL,St.Thomas Aquinas High School,2,,,26.108379,-80.18118199999999
FL,Stanton College Preparatory,1,,,30.3521835,-81.6723188
FL,Stanton College Preparatory School,1,,,30.3521835,-81.6723188
FL,Steinbrenner High School,5,,,28.1580425,-82.5331815
FL,Storms,1,,,27.6648274,-81.5157535
FL,Strawberry Crest High School,1,,,28.0226376,-82.2355793
FL,Sunridge Middle,1,,,28.5375727,-81.6032713
FL,Sunshine State Elite Academy,1,,,28.3137331,-81.4030871
FL,Swiss Point,1,,,30.0628034,-81.6475312
FL,Switzerland Point Middle School,1,,,30.0628034,-81.6475312
FL,Switzerland Point middle school,1,,,30.0628034,-81.6475312
FL,Tampa Bay Heat,3,,,27.9344623,-82.28529400000001
FL,Tampa Bay Technical High School,1,,,28.0082283,-82.3743442
FL,Tampa Catholic High School,3,,,27.9874282,-82.4774705
FL,Tampa Preparatory School,5,,,27.9511688,-82.4670933
FL,Tarpon Springs High School,1,,,28.143567,-82.7788478
FL,Tarpon Springs Middle School,1,,,28.15087,-82.7801041
FL,Terra Environmental Research Institute,1,,,25.6929805,-80.37076379999999
FL,Terry Parker High School,1,,,30.3430326,-81.5741194
FL,The Bolles School,6,,,30.2407638,-81.62776319999999
FL,The First Academy,5,,,28.5148061,-81.4243396
FL,The First Academy ,1,,,28.5148061,-81.4243396
FL,The Geneva School,1,,,28.6122247,-81.3107873
FL,The Kings Academy,1,,,26.693724,-80.181229
FL,The Masters Academy ,1,,,28.6490397,-81.23403809999999
FL,The Master‘s Academy,1,,,28.6490397,-81.23403809999999
FL,The Rock School,2,,,29.631235,-82.44714499999999
FL,The Taft School,1,,,27.6648274,-81.5157535
FL,Timber Creek High School,6,,,28.5278369,-81.14891229999999
FL,Tnxl Academy,1,,,28.5907974,-81.5325775
FL,Tocoi Creek High School,3,,,29.9683817,-81.4872322
FL,Tohopekaliga High School,3,,,28.334978,-81.29407069999999
FL,Treasure Coast High School,2,,,27.2451001,-80.36461910000001
FL,Trinity Catholic High School,1,,,29.1449535,-82.1677315
FL,Trinity Christian Academy,2,,,30.3100098,-81.79624489999999
FL,Trinity Preparatory School,2,,,28.612658,-81.272662
FL,University Christian School,1,,,30.2698163,-81.6090729
FL,University High School,3,,,28.578095,-81.21557349999999
FL,Valley Ridge Academy,1,,,30.0988833,-81.45473950000002
FL,Vanguard High School,1,,,29.2171942,-82.137143
FL,Venice High School,2,,,27.0938992,-82.44062389999999
FL,Venice Senior High School,1,,,27.0938992,-82.44062389999999
FL,Viera High School,2,,,28.2522249,-80.7356466
FL,Wakulla High School,1,,,30.1075546,-84.3763827
FL,Washington Middle School,1,,,27.6648274,-81.5157535
FL,Waterspring Middle School,1,,,28.4182807,-81.62630709999999
FL,Webb Middle School,1,,,28.0028092,-82.56085039999999
FL,Weeki Wachee High School,2,,,28.5997719,-82.5505197
FL,Wesley Chapel High School,2,,,28.2559283,-82.3110331
FL,West Boca Raton High School,1,,,26.361898,-80.24772709999999
FL,West Broward High School,5,,,26.0114454,-80.4298996
FL,West Nassau High School,1,,,30.5576769,-81.83096599999999
FL,West Oaks Academy,1,,,28.5876168,-81.4999655
FL,West Orange High School,4,,,28.5406621,-81.56842750000001
FL,West Shore,1,,,27.9597722,-82.5241198
FL,Western High School,2,,,26.1048932,-80.328835
FL,Westlake Christian,1,,,28.0815646,-82.74916549999999
FL,"Westminster Christian Private School, Inc.",2,,,25.6313466,-80.30250459999999
FL,Wharton High School,1,,,28.1588565,-82.3544484
FL,William R Boone High School,2,,,28.5196591,-81.36557859999999
FL,William T. Dwyer High School,1,,,26.876959,-80.106357
FL,Williston ,1,,,29.38747,-82.4467705
FL,Williston High School,2,,,29.3693488,-82.450249
FL,Windermere High School,12,,,28.4827986,-81.5818434
FL,Windermere Preparatory School,3,,,28.4753681,-81.56988129999999
FL,Winter Haven Senior High School,3,,,28.0222435,-81.7328567
FL,Winter Park High School,4,,,28.5850782,-81.32300839999999
FL,Winter Springs High School,6,,,28.7034834,-81.26546139999999
FL,Wiregrass Ranch High School,2,,,28.188682,-82.326246
FL,archimedean ,1,,,25.7000625,-80.39513579999999
FL,bridgewater middle school ,1,,,28.4807522,-81.613204
FL,farnell,1,,,,
FL,flvs ,1,,,28.5190076,-81.4677857
FL,fruitcove middle school ,1,,,30.110127,-81.57807799999999
FL,gray middle school,1,,,28.5575975,-81.854445
FL,high,1,,,,
FL,inspiration academy ,1,,,27.4670886,-82.6414642
FL,jmc,1,,,,
FL,lawton chiles middle ,1,,,25.9512926,-80.33360809999999
FL,middle school,1,,,27.6648274,-81.5157535
FL,pacetti bay,1,,,29.9448078,-81.50297619999999
FL,palm beach central,1,,,26.6528034,-80.1795212
FL,personal info,1,,,,
GA, Madras Middle School,1,,,33.4375475,-84.7599721
GA,8St Middle School,2,,,32.1656221,-82.9000751
GA,Adairsville High School,1,,,34.3398217,-84.91697789999999
GA,Alcovy High School,1,,,33.4581061,-83.84376689999999
GA,Alexander High School,6,,,33.6851599,-84.7876551
GA,Allatoona High School,6,,,34.035479,-84.7359824
GA,Alpharetta High School,5,,,34.0742032,-84.25529399999999
GA,Alpharetta high school,1,,,34.0742032,-84.25529399999999
GA,Armuchee High School,1,,,34.3426895,-85.1748294
GA,Athens Academy,1,,,33.9005562,-83.4016293
GA,Atlanta Classical Academy,1,,,33.8435624,-84.4078964
GA,Austin Middle School,1,,,33.8042201,-84.8305678
GA,Awtrey Middle School,2,,,34.0420693,-84.6471391
GA,Banks County High School,2,,,34.3092725,-83.49847810000001
GA,Barber Middle School,1,,,34.05928129999999,-84.65232309999999
GA,Barrow Arts & Sciences Academy,1,,,,
GA,Baylor School,1,,,35.08626580000001,-85.3373862
GA,Ben Hill Middle School,1,,,31.7603686,-83.2592097
GA,Benedictine Military School,1,,,32.0096897,-81.0925374
GA,Bethlehem Christian Academy,3,,,33.9469679,-83.7161416
GA,Blake Middle School,1,,,32.1656221,-82.9000751
GA,Blessed Trinity ,1,,,34.055562,-84.390835
GA,Blessed Trinity Catholic High School,12,,,34.055562,-84.390835
GA,Bonaire Middle School,1,,,32.5450543,-83.5881194
GA,Brantley County High School,1,,,31.1963882,-82.0296872
GA,Brighten Academy Charter School,1,,,33.737262,-84.727811
GA,Brookstone School,1,,,32.5274078,-84.98739929999999
GA,Brookwood High School,4,,,33.8836398,-84.0400713
GA,Brookwood School,1,,,30.8141637,-84.01550259999999
GA,Buford,1,,,34.1206564,-84.0043513
GA,Buford High School,7,,,34.11818600000001,-83.98936300000001
GA,Buford Middle School,1,,,34.1326221,-83.9866636
GA,Buford Middle School ,1,,,34.1326221,-83.9866636
GA,Bulloch Academy,1,,,32.447743,-81.81303199999999
GA,Bulloch Academy ,1,,,32.447743,-81.81303199999999
GA,Calhoun High School,1,,,34.4994137,-84.95581330000002
GA,Calhoun Middle School,1,,,34.4984821,-84.9563237
GA,Calhoun Middle School Ga,1,,,34.4984821,-84.9563237
GA,Calvary Christian School,1,,,32.5575352,-84.93430239999999
GA,Cambridge,1,,,33.5362462,-82.05539519999999
GA,Cambridge High School,4,,,34.1174976,-84.2744048
GA,Camden County High School,2,,,30.8185506,-81.64638579999999
GA,Campbell High School,3,,,33.8892587,-84.52524989999999
GA,Campbell Highschool,1,,,33.8892587,-84.52524989999999
GA,Cardinal Mooney Catholic High School,1,,,32.1656221,-82.9000751
GA,Carrollton High School,2,,,33.566324,-85.0810063
GA,Cartersville High School,2,,,34.1699697,-84.79045169999999
GA,Cartersville Middle School,2,,,34.1350909,-84.82252960000001
GA,Cass High School,1,,,34.2819296,-84.7623117
GA,Cass Middle School,1,,,34.2399655,-84.8691056
GA,Cedartown High School,2,,,34.0195649,-85.2218578
GA,Cedartown Middle School,4,,,34.0336736,-85.21982129999999
GA,Central Middle School,2,,,32.1656221,-82.9000751
GA,Chamblee Charter High School,3,,,33.8976951,-84.30653559999999
GA,Chamblee Middle School,1,,,33.8965986,-84.3108882
GA,Chapel Hill High School,3,,,33.6724163,-84.7222079
GA,Chapel hill high school ,1,,,33.6724163,-84.7222079
GA,Charles R. Drew High School,1,,,33.5863986,-84.3956054
GA,Charlton County High School,2,,,30.8456186,-82.0016184
GA,Chattahoochee High,1,,,34.0486915,-84.2085702
GA,Chattahoochee High School,1,,,34.0486915,-84.2085702
GA,Chattooga High School,1,,,34.464807,-85.35895049999999
GA,Cherokee,1,,,34.2514526,-84.4802606
GA,Cherokee Bluff,2,,,34.14998720000001,-83.8875738
GA,Cherokee Bluff High School,3,,,34.14998720000001,-83.8875738
GA,Cherokee Bluff Middle School,2,,,34.1503314,-83.8878361
GA,Cherokee High School,5,,,34.2330777,-84.4997422
GA,Chestatee High School,6,,,34.3483366,-83.8931829
GA,Clifton Ridge Middle School,1,,,32.8799532,-83.58215609999999
GA,Collins Hill High School,2,,,34.015679,-84.02008219999999
GA,Columbus High School,2,,,32.4794712,-84.9633431
GA,Community Christian Academy,1,,,31.1496883,-83.42666820000001
GA,Community Christian School,2,,,33.4815956,-84.2271502
GA,Cook County Middle School,1,,,31.1548901,-83.4374247
GA,Coosa High School,1,,,34.2630806,-85.3044372
GA,Crabapple Middle School,3,,,34.0445044,-84.3738056
GA,Creekland Middle School,5,,,34.0011326,-84.00796179999999
GA,Creekland/Creekview ,1,,,34.2360419,-84.3334088
GA,Creekside High School,1,,,33.5582841,-84.6279637
GA,Creekview High School,13,,,34.2362953,-84.33654779999999
GA,Crisp County High School,1,,,31.944246,-83.7513566
GA,Dacula High School,6,,,33.9907377,-83.9006564
GA,Dawson County High School,1,,,34.4145774,-84.1039428
GA,Dean Rusk Middle School,1,,,34.1733957,-84.4237163
GA,Decatur High School,4,,,33.7708874,-84.2968375
GA,Denmark High School,1,,,34.147218,-84.2291455
GA,Discovery High School,2,,,33.9553149,-84.034843
GA,Douglas County High School,1,,,33.7432036,-84.7441249
GA,Duluth High School,1,,,34.0093006,-84.14411179999999
GA,Dunwoody High School,12,,,33.9457809,-84.3157829
GA,Durham Middle School,1,,,34.0263624,-84.700138
GA,Dutchtown High School,4,,,33.470726,-84.2530477
GA,E.T Booth middle school,1,,,34.1182023,-84.5614731
GA,Eagles Landing Christian Academy,1,,,33.5057371,-84.1824158
GA,East Coweta,1,,,33.3716708,-84.7315563
GA,East Coweta High School,6,,,33.3472715,-84.6584129
GA,East Forsyth High School,4,,,34.2630081,-84.00049589999999
GA,East Paulding High School,1,,,33.9392714,-84.7467525
GA,Effingham County High School,1,,,32.3474791,-81.3516415
GA,Effingham County Middle School,1,,,32.3459754,-81.3546958
GA,Episcopal High School,1,,,32.1656221,-82.9000751
GA,Etowah High School,6,,,34.1156874,-84.56315099999999
GA,FairPlay Middle School,1,,,33.6180374,-84.84815929999999
GA,Feagin Mill,1,,,32.5710279,-83.6717072
GA,Fellowship Christian Academy,2,,,34.0490293,-84.37716549999999
GA,Fitzgerald High School,1,,,31.7091638,-83.26147259999999
GA,Flowery Branch High School,1,,,34.185677,-83.9018473
GA,Forsyth Central High School,5,,,34.2164989,-84.1416861
GA,Fort Middle,1,,,32.4881929,-84.8978435
GA,Franklin County High School,1,,,34.3635292,-83.2109069
GA,Freedom Middle School,4,,,34.193289,-84.5334859
GA,Fulton Science Academy,1,,,34.051641,-84.29955
GA,Gainesville High School,1,,,34.3000526,-83.84452999999999
GA,Gardner Newman Middle School,1,,,33.06816999999999,-84.9841383
GA,George Walton Academy,3,,,33.7896233,-83.7401672
GA,Georgia Walton Academy,1,,,33.7896233,-83.7401672
GA,Glynn Academy,1,,,31.1476201,-81.49003359999999
GA,Gordon Lee Middle School ,1,,,34.8708624,-85.2965767
GA,Grace Snell Middle School ,1,,,33.8417422,-83.943985
GA,Grayson High School,6,,,33.8681493,-83.92369990000002
GA,Greater Atlanta Christian School,1,,,33.91987,-84.1705545
GA,Greenbrier High School,3,,,33.5883827,-82.19192860000001
GA,Grovetown High School,1,,,33.4991734,-82.2362136
GA,Gwinnett School of Mathematics- Science and Technology,1,,,33.9530201,-84.0601837
GA,HMS,1,,,,
GA,Habersham Central High School,1,,,34.553968,-83.49475090000001
GA,Hardaway High School,1,,,32.4979003,-84.9480191
GA,Harrison High School,3,,,33.9670868,-84.68309310000001
GA,Hearts Academy of Excellence,2,,,33.8778641,-84.70502119999999
GA,Hendricks Middle School,3,,,34.221527,-84.2404937
GA,Heritage High School,1,,,33.6273392,-84.0466239
GA,Heritage Middle School,1,,,34.8918825,-85.1932753
GA,Hillgrove,1,,,33.9260475,-84.6672408
GA,Hillgrove High School,3,,,33.9260475,-84.6672408
GA,Holy Innocents,1,,,33.9078454,-84.4151831
GA,Holy Innocents Episcopal School ,1,,,33.9078454,-84.4151831
GA,"Holy Innocents Episcopal School, Nw",1,,,33.9078454,-84.4151831
GA,Homeschool,1,,,32.1656221,-82.9000751
GA,Homeschooled,1,,,,
GA,Horizon Christian Academy,1,,,34.2268078,-84.1397719
GA,Houston County High School,7,,,32.5530014,-83.6744497
GA,IMG Academy,1,,,32.1656221,-82.9000751
GA,J.R.Trippe Middle School,1,,,32.2434681,-82.4104888
GA,Jackson County High School,4,,,34.1132327,-83.68648259999999
GA,Jackson High School,5,,,33.2892875,-83.98300479999999
GA,Jefferson,1,,,34.1170537,-83.5723876
GA,Jefferson High School,9,,,34.1254999,-83.59758819999999
GA,Jefferson Middle School,3,,,34.1203185,-83.5901385
GA,Jones County High School,2,,,32.9916765,-83.5305025
GA,Jonesboro High School,1,,,33.5425416,-84.34284009999999
GA,Junior Cherokee Warriors,1,,,34.2351096,-84.5018991
GA,KRCS,1,,,34.1171608,-84.280951
GA,Kell High School,4,,,34.06430539999999,-84.5129084
GA,Kennesaw Mountain High School,5,,,33.9996861,-84.6246127
GA,King'S Ridge Christian School,2,,,34.1171608,-84.280951
GA,Kings Ridge Christian School,2,,,34.1171608,-84.280951
GA,Kipp Atlanta Collegiate,1,,,33.756212,-84.45107999999999
GA,LCA ,1,,,,
GA,Lake Oconee Charter,2,,,33.4302545,-83.193778
GA,Lakeside High School,4,,,33.8456152,-84.2850077
GA,Lamar County High School,2,,,33.0485091,-84.17665869999999
GA,Lambert High School,5,,,34.1062076,-84.1389311
GA,Landmark Christian School,2,,,33.5645018,-84.5813275
GA,Langston Hughes High School,1,,,33.61651430000001,-84.6336424
GA,Lanier Christian Academy,1,,,34.1725461,-83.83318609999999
GA,Lanier High School,1,,,34.0858757,-84.033152
GA,Lassiter High School,9,,,34.0423374,-84.47359
GA,Liberty Middle School,1,,,34.2876534,-84.2051733
GA,Liberty Middle School ,1,,,34.2876534,-84.2051733
GA,Lithonia Middle School,1,,,33.7147846,-84.1103389
GA,Locust Grove High School,1,,,33.3519077,-84.0591985
GA,Loganville ,1,,,33.8389977,-83.90073819999999
GA,Loganville Christian Academy,1,,,33.798443,-83.863267
GA,Loganville High School,2,,,33.834181,-83.86871000000001
GA,Loucst Grove Middle School,1,,,33.3489164,-84.0588483
GA,Lovett,4,,,32.638056,-82.76777799999999
GA,Lovett ,1,,,32.638056,-82.76777799999999
GA,Lowndes High School,1,,,30.8382749,-83.32596199999999
GA,Luella High School,1,,,33.3782298,-84.1997159
GA,Lumpkin County High School,1,,,34.554692,-84.0019739
GA,Madison County Middle School,1,,,34.08874670000001,-83.1573126
GA,Marietta High School,4,,,33.9484118,-84.58585409999999
GA,Marietta Middle School,1,,,33.9549571,-84.55784229999999
GA,Marist,2,,,32.1656221,-82.9000751
GA,Marist High School,2,,,33.901303,-84.3348048
GA,Marist School,8,,,33.901303,-84.3348048
GA,Mary Persons High School,1,,,33.0272065,-83.9333146
GA,Maynard H. Jackson- Junior High School,1,,,33.6410083,-84.4114638
GA,McEachern High School,2,,,33.8959286,-84.6767196
GA,Mcclure Middle School,1,,,34.0042665,-84.6571707
GA,Mcconnell Middle School,1,,,33.8940063,-83.9158741
GA,Mcintosh High School,6,,,33.4164963,-84.5631516
GA,Midway,1,,,31.8053848,-81.4306953
GA,Mill Creek High School,6,,,34.0780572,-83.8781908
GA,Miller County High School,1,,,31.1870912,-84.7250578
GA,Miller Grove High School,1,,,33.7099216,-84.1490931
GA,Milton High School,4,,,34.099242,-84.33623
GA,Model High School,1,,,34.3097926,-85.09905669999999
GA,Monsignor Donovan Catholic High School,1,,,33.9922852,-83.4503494
GA,Morgan County High School,3,,,33.5996304,-83.448933
GA,Morgan county middle school ,1,,,33.5969864,-83.452096
GA,Morrow High School,1,,,33.5927699,-84.3146544
GA,Morrow Middle,1,,,33.5938945,-84.31991479999999
GA,Mossy Creek,1,,,34.5412083,-83.68545639999999
GA,Mossy Creek Middle School,1,,,32.5338335,-83.70090789999999
GA,Mount De Sales Academy,1,,,32.8340383,-83.64021699999999
GA,Mount Paran Christian School,4,,,33.9865522,-84.6124488
GA,Mount Vernon High School,1,,,32.1656221,-82.9000751
GA,Mountain View High School,5,,,34.0504293,-83.9513453
GA,Mundy mill middle school ,1,,,33.4874824,-84.35165649999999
GA,Mundy'S Mill High School,1,,,33.4913233,-84.3840496
GA,New Faith Christian Academy,1,,,33.5810281,-84.41542
GA,New Manchester High School,1,,,33.6765949,-84.66674909999999
GA,Newnan High School,1,,,33.3648596,-84.8104149
GA,Newton High School,2,,,33.5976877,-83.9263777
GA,Norcross High School,4,,,33.9672279,-84.2121124
GA,North Atlanta High School,3,,,33.8654904,-84.4464967
GA,North Cobb Christian School,4,,,34.0445382,-84.6599724
GA,North Cobb High School,3,,,34.0401304,-84.64859829999999
GA,North East Middle School,2,,,32.1656221,-82.9000751
GA,North Forsyth High School,5,,,34.2772822,-84.1064409
GA,North Forsyth Middle School,4,,,34.2777186,-84.1037515
GA,North Gwinnett High School,4,,,34.0854513,-84.07102859999999
GA,North Gwinnett Middle,1,,,34.0790937,-84.0612288
GA,North Gwinnett Middle School,7,,,34.0790937,-84.0612288
GA,North Hall High School,5,,,34.4266711,-83.8509053
GA,North Hall Middle School,1,,,34.4235916,-83.8515243
GA,North Oconee High School,1,,,33.8772452,-83.523445
GA,North Paulding ,1,,,34.0700454,-84.8083718
GA,North Paulding High School,6,,,34.0731749,-84.8066687
GA,Northgate High School,4,,,33.4682004,-84.66599959999999
GA,Northside High School,1,,,32.6269981,-83.6307984
GA,Northview High School,2,,,34.0391126,-84.17774039999999
GA,Nphs,1,,,,
GA,Oglethorpe ,1,,,32.293769,-84.0610191
GA,Ola High School,6,,,33.44663,-84.04367049999999
GA,Osborne High School,1,,,33.8914744,-84.5657108
GA,Osborne Middle,1,,,34.077882,-83.87285779999999
GA,Our Lady of Mercy Catholic High School,1,,,33.5482525,-84.4627667
GA,Pace Academy,7,,,33.8494449,-84.4170731
GA,Parkview High School,2,,,33.8590677,-84.1148552
GA,Paulding County High School,3,,,33.8923143,-84.8334383
GA,Paulding county high school,1,,,33.8923143,-84.8334383
GA,Peachtree Ridge High School,3,,,34.012966,-84.0873384
GA,Pepperell High School,1,,,34.1811836,-85.179572
GA,Perry High School,1,,,32.467762,-83.7255727
GA,Piedmont academy cougars,1,,,33.3079489,-83.6982639
GA,Pike County High School,3,,,33.087606,-84.3394083
GA,Pike County Middle School,1,,,33.0801015,-84.3386447
GA,Pine Grove Middle School,1,,,30.95792209999999,-83.26180819999999
GA,Pinewood Christian Academy,2,,,32.1539598,-81.9693673
GA,Pope,1,,,32.1656221,-82.9000751
GA,Pope High School,4,,,34.0243489,-84.452545
GA,Praise Academy,1,,,33.8552525,-84.7184193
GA,Rabun-Gap Nacoochee School,3,,,34.9605255,-83.3923263
GA,Red Bud Middle School,1,,,34.5280526,-84.8390637
GA,Redan High School,1,,,33.7587056,-84.1782975
GA,Renfroe Middle School,1,,,33.7681385,-84.2990543
GA,Richards Middle school ,1,,,33.9277136,-84.0203315
GA,Richmond Hill High School,2,,,31.9256491,-81.31625989999999
GA,Richmond Hill Middle School,3,,,31.8483169,-81.31233019999999
GA,River Ridge High School,4,,,34.1158578,-84.48088419999999
GA,Riverdale High School,1,,,33.5569425,-84.4029482
GA,Rivers Academy,1,,,34.0766278,-84.2948414
GA,Riverwood International Charter School,4,,,33.9171586,-84.4184806
GA,Robert Cross Magnet Middle School,1,,,31.5739862,-84.24945
GA,Rockdale County High School,2,,,33.6674812,-84.0079081
GA,Rockmart Middle School ,1,,,34.02027280000001,-85.01585519999999
GA,Rome High School,2,,,34.2875606,-85.1526392
GA,Roswell High School,5,,,34.0629862,-84.3815104
GA,Sandtown Middle School,1,,,33.7001476,-84.5612515
GA,Sandtown Middle school ,1,,,33.7001476,-84.5612515
GA,Sandy Creek High School,3,,,33.4932625,-84.57424859999999
GA,Savannah Christian Preparatory School,1,,,32.0745343,-81.1616653
GA,Sequoyah High School,1,,,34.171725,-84.4297129
GA,Sequoyah Jr. Chiefs,1,,,,
GA,Shaw High School,1,,,32.558213,-84.90958499999999
GA,Sherwood Christian Academy,1,,,31.5055157,-84.2404337
GA,Sims ,1,,,,
GA,Sonoraville High School,1,,,34.4496996,-84.8286856
GA,South Cobb High School,2,,,33.8350485,-84.6096158
GA,South Effingham Middle School,1,,,32.1886999,-81.33678379999999
GA,South Forsyth High School,8,,,34.1483179,-84.1711431
GA,South Gwinnett High School,1,,,33.8543367,-84.0069031
GA,South Paulding High School,1,,,33.785454,-84.833561
GA,South Seminole Academy,1,,,28.6602771,-81.3192086
GA,Spalding High School,1,,,33.2275259,-84.23189380000001
GA,St Anne-Pacelli Catholic School,1,,,32.4824202,-84.93407169999999
GA,St John Bosco High School,1,,,33.9066078,-118.123248
GA,St Pius X High School,2,,,33.8641297,-84.291567
GA,St.Mary’s Middle School ,1,,,30.7533998,-81.57301
GA,Starrs Mill High School,2,,,33.342114,-84.517597
GA,Summerville High School,1,,,32.1656221,-82.9000751
GA,Sutton Middle School,1,,,33.8325557,-84.4062867
GA,Taylor Road Middle,1,,,34.0530492,-84.20951570000001
GA,Teasley middle school,1,,,34.261848,-84.48244799999999
GA,The Galloway School,2,,,33.8748598,-84.3936136
GA,The Heritage School,1,,,33.4290322,-84.7574831
GA,The Howard School,1,,,33.7867276,-84.4175009
GA,The Lovett School,11,,,33.8605397,-84.4506524
GA,The Walker School,2,,,33.9695843,-84.53724919999999
GA,The Westminster Schools,2,,,33.8424288,-84.4346664
GA,Thomas County Central High School,1,,,30.8734982,-83.9656734
GA,Tift County,2,,,31.4205597,-83.54965659999999
GA,Tift County High School,1,,,31.4698588,-83.47581079999999
GA,Tift county middle ,1,,,31.4205597,-83.54965659999999
GA,Toombs County High School,1,,,32.19199260000001,-82.3360153
GA,Tph Coe Nashvillle,3,,,31.2074197,-83.25015479999999
GA,Tri-Cities High School,1,,,33.6846189,-84.4363099
GA,Trinity Christian School,3,,,33.394717,-84.615923
GA,Troup County High School,1,,,33.00105,-85.01629
GA,Twin Rivers Middle School,5,,,34.0456132,-83.94625880000001
GA,Union County GA,1,,,34.8457601,-83.9744262
GA,Union Grove High School,4,,,33.5054064,-84.135859
GA,Unity Christian School,1,,,34.2884543,-85.13676679999999
GA,Veterans High School,3,,,32.51393520000001,-83.6130027
GA,Vickery Creek Middle,3,,,34.10819445065597,-84.25937330135902
GA,Vickery creek middle school ,1,,,34.1787191,-84.2231011
GA,Villa Rica High School,1,,,33.7270759,-84.94620739999999
GA,Walton High School,12,,,33.9892669,-84.440469
GA,Ware County Middle School,1,,,31.2350139,-82.3921326
GA,Webb Bridge Middle School,1,,,34.0670743,-84.231509
GA,Weber School,1,,,33.938767,-84.37494799999999
GA,Wesleyan ,2,,,32.8779162,-83.71740369999999
GA,Wesleyan School,8,,,33.97127560000001,-84.2164971
GA,West Forsyth High School,7,,,34.2101851,-84.21416959999999
GA,West Jackson Middle School,1,,,34.09448709999999,-83.6886274
GA,Westlake High School,3,,,33.6892491,-84.57580349999999
GA,Westminster ,1,,,33.8424288,-84.4346664
GA,Wheeler High School,2,,,33.9595019,-84.4798138
GA,White County High School,1,,,34.6179457,-83.79243079999999
